City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,,,,"<tr><td align=""right"">0</td><td>longyearbyen</td><td align=""right"">75</td><td>SJ</td><td align=""right"">1483588200</td><td align=""right"">73</td><td align=""right"">78.22</td><td align=""right"">15.64</td><td align=""right"">26.6</td><td align=""right"">19.46</td></tr>"
186,komsomolskiy,0,RU,1528905413,84,67.55,63.78,37.39,9.22,,,,<tr><td align=right>186</td><td>komsomolskiy</td><td align=right>0</td><td>RU</td><td align=right>1528905413</td><td align=right>84</td><td align=right>67.55</td><td align=right>63.78</td><td align=right>37.39</td><td align=right>9.22</td></tr>
187,atuona,44,PF,1528905298,100,-9.8,-139.03,79.6,12.91,,,,<tr><td align=right>187</td><td>atuona</td><td align=right>44</td><td>PF</td><td align=right>1528905298</td><td align=right>100</td><td align=right>-9.8</td><td align=right>-139.03</td><td align=right>79.6</td><td align=right>12.91</td></tr>
188,sinnamary,92,GF,1528905414,100,5.38,-52.96,75.19,3.4,,,,<tr><td align=right>188</td><td>sinnamary</td><td align=right>92</td><td>GF</td><td align=right>1528905414</td><td align=right>100</td><td align=right>5.38</td><td align=right>-52.96</td><td align=right>75.19</td><td align=right>3.4</td></tr>
189,kavieng,92,PG,1528905414,100,-2.57,150.8,78.97,5.41,,,,<tr><td align=right>189</td><td>kavieng</td><td align=right>92</td><td>PG</td><td align=right>1528905414</td><td align=right>100</td><td align=right>-2.57</td><td align=right>150.8</td><td align=right>78.97</td><td align=right>5.41</td></tr>
190,moron,0,VE,1528905415,70,10.49,-68.2,81.67,3.06,,,,<tr><td align=right>190</td><td>moron</td><td align=right>0</td><td>VE</td><td align=right>1528905415</td><td align=right>70</td><td align=right>10.49</td><td align=right>-68.2</td><td align=right>81.67</td><td align=right>3.06</td></tr>
191,fortuna,20,ES,1528903800,64,38.18,-1.13,86,12.75,,,,<tr><td align=right>191</td><td>fortuna</td><td align=right>20</td><td>ES</td><td align=right>1528903800</td><td align=right>64</td><td align=right>38.18</td><td align=right>-1.13</td><td align=right>86</td><td align=right>12.75</td></tr>
192,pangnirtung,90,CA,1528902000,93,66.15,-65.72,35.6,4.7,,,,<tr><td align=right>192</td><td>pangnirtung</td><td align=right>90</td><td>CA</td><td align=right>1528902000</td><td align=right>93</td><td align=right>66.15</td><td align=right>-65.72</td><td align=right>35.6</td><td align=right>4.7</td></tr>
193,paamiut,68,GL,1528905416,100,61.99,-49.67,35.32,12.46,,,,<tr><td align=right>193</td><td>paamiut</td><td align=right>68</td><td>GL</td><td align=right>1528905416</td><td align=right>100</td><td align=right>61.99</td><td align=right>-49.67</td><td align=right>35.32</td><td align=right>12.46</td></tr>
194,juegang,36,CN,1528905417,76,32.31,121.18,75.28,16.6,,,,<tr><td align=right>194</td><td>juegang</td><td align=right>36</td><td>CN</td><td align=right>1528905417</td><td align=right>76</td><td align=right>32.31</td><td align=right>121.18</td><td align=right>75.28</td><td align=right>16.6</td></tr>
195,kiama,0,AU,1528905418,86,-34.67,150.86,50.44,6.87,,,,<tr><td align=right>195</td><td>kiama</td><td align=right>0</td><td>AU</td><td align=right>1528905418</td><td align=right>86</td><td align=right>-34.67</td><td align=right>150.86</td><td align=right>50.44</td><td align=right>6.87</td></tr>
196,yamada,20,JP,1528902000,72,36.58,137.08,60.8,14.99,,,,<tr><td align=right>196</td><td>yamada</td><td align=right>20</td><td>JP</td><td align=right>1528902000</td><td align=right>72</td><td align=right>36.58</td><td align=right>137.08</td><td align=right>60.8</td><td align=right>14.99</td></tr>
197,russell,0,AR,1528902000,48,-33.01,-68.8,42.8,3.36,,,,<tr><td align=right>197</td><td>russell</td><td align=right>0</td><td>AR</td><td align=right>1528902000</td><td align=right>48</td><td align=right>-33.01</td><td align=right>-68.8</td><td align=right>42.8</td><td align=right>3.36</td></tr>
198,port hawkesbury,1,CA,1528902000,63,45.62,-61.36,64.4,16.11,,,,<tr><td align=right>198</td><td>port hawkesbury</td><td align=right>1</td><td>CA</td><td align=right>1528902000</td><td align=right>63</td><td align=right>45.62</td><td align=right>-61.36</td><td align=right>64.4</td><td align=right>16.11</td></tr>
199,naze,75,NG,1528902000,62,5.43,7.07,89.6,9.17,,,,<tr><td align=right>199</td><td>naze</td><td align=right>75</td><td>NG</td><td align=right>1528902000</td><td align=right>62</td><td align=right>5.43</td><td align=right>7.07</td><td align=right>89.6</td><td align=right>9.17</td></tr>
200,namibe,0,AO,1528905419,89,-15.19,12.15,74.02,17.49,,,,<tr><td align=right>200</td><td>namibe</td><td align=right>0</td><td>AO</td><td align=right>1528905419</td><td align=right>89</td><td align=right>-15.19</td><td align=right>12.15</td><td align=right>74.02</td><td align=right>17.49</td></tr>
201,lodja,0,CD,1528905419,20,-3.52,23.6,94.36,4.97,,,,<tr><td align=right>201</td><td>lodja</td><td align=right>0</td><td>CD</td><td align=right>1528905419</td><td align=right>20</td><td align=right>-3.52</td><td align=right>23.6</td><td align=right>94.36</td><td align=right>4.97</td></tr>
202,basco,1,US,1528904100,44,40.33,-91.2,77,13.87,,,,<tr><td align=right>202</td><td>basco</td><td align=right>1</td><td>US</td><td align=right>1528904100</td><td align=right>44</td><td align=right>40.33</td><td align=right>-91.2</td><td align=right>77</td><td align=right>13.87</td></tr>
203,suleja,20,NG,1528905420,74,9.18,7.18,87.34,2.95,,,,<tr><td align=right>203</td><td>suleja</td><td align=right>20</td><td>NG</td><td align=right>1528905420</td><td align=right>74</td><td align=right>9.18</td><td align=right>7.18</td><td align=right>87.34</td><td align=right>2.95</td></tr>
204,tazovskiy,12,RU,1528905420,60,67.47,78.7,67.72,14.81,,,,<tr><td align=right>204</td><td>tazovskiy</td><td align=right>12</td><td>RU</td><td align=right>1528905420</td><td align=right>60</td><td align=right>67.47</td><td align=right>78.7</td><td align=right>67.72</td><td align=right>14.81</td></tr>
205,waterloo,75,CA,1528902000,78,43.47,-80.52,75.2,12.75,,,,<tr><td align=right>205</td><td>waterloo</td><td align=right>75</td><td>CA</td><td align=right>1528902000</td><td align=right>78</td><td align=right>43.47</td><td align=right>-80.52</td><td align=right>75.2</td><td align=right>12.75</td></tr>
206,kruisfontein,0,ZA,1528905421,47,-34,24.73,75.82,8.43,,,,<tr><td align=right>206</td><td>kruisfontein</td><td align=right>0</td><td>ZA</td><td align=right>1528905421</td><td align=right>47</td><td align=right>-34</td><td align=right>24.73</td><td align=right>75.82</td><td align=right>8.43</td></tr>
207,hithadhoo,12,MV,1528905421,100,-0.6,73.08,83.65,6.42,,,,<tr><td align=right>207</td><td>hithadhoo</td><td align=right>12</td><td>MV</td><td align=right>1528905421</td><td align=right>100</td><td align=right>-0.6</td><td align=right>73.08</td><td align=right>83.65</td><td align=right>6.42</td></tr>
208,aqtobe,0,KZ,1528902000,24,50.28,57.21,71.6,6.71,,,,<tr><td align=right>208</td><td>aqtobe</td><td align=right>0</td><td>KZ</td><td align=right>1528902000</td><td align=right>24</td><td align=right>50.28</td><td align=right>57.21</td><td align=right>71.6</td><td align=right>6.71</td></tr>
209,trinidad,75,UY,1528902000,76,-33.52,-56.9,50,17.22,,,,<tr><td align=right>209</td><td>trinidad</td><td align=right>75</td><td>UY</td><td align=right>1528902000</td><td align=right>76</td><td align=right>-33.52</td><td align=right>-56.9</td><td align=right>50</td><td align=right>17.22</td></tr>
210,jasper,12,US,1528904100,83,33.83,-87.28,78.8,5.19,,,,<tr><td align=right>210</td><td>jasper</td><td align=right>12</td><td>US</td><td align=right>1528904100</td><td align=right>83</td><td align=right>33.83</td><td align=right>-87.28</td><td align=right>78.8</td><td align=right>5.19</td></tr>
211,tempio pausania,40,IT,1528903800,77,40.9,9.1,69.8,11.41,,,,<tr><td align=right>211</td><td>tempio pausania</td><td align=right>40</td><td>IT</td><td align=right>1528903800</td><td align=right>77</td><td align=right>40.9</td><td align=right>9.1</td><td align=right>69.8</td><td align=right>11.41</td></tr>
212,kununurra,75,AU,1528902000,73,-15.77,128.74,73.4,5.82,,,,<tr><td align=right>212</td><td>kununurra</td><td align=right>75</td><td>AU</td><td align=right>1528902000</td><td align=right>73</td><td align=right>-15.77</td><td align=right>128.74</td><td align=right>73.4</td><td align=right>5.82</td></tr>
213,zhob,0,PK,1528905423,10,31.34,69.45,80.95,5.64,,,,<tr><td align=right>213</td><td>zhob</td><td align=right>0</td><td>PK</td><td align=right>1528905423</td><td align=right>10</td><td align=right>31.34</td><td align=right>69.45</td><td align=right>80.95</td><td align=right>5.64</td></tr>
214,los llanos de aridane,20,ES,1528903800,60,28.66,-17.92,73.4,12.75,,,,<tr><td align=right>214</td><td>los llanos de aridane</td><td align=right>20</td><td>ES</td><td align=right>1528903800</td><td align=right>60</td><td align=right>28.66</td><td align=right>-17.92</td><td align=right>73.4</td><td align=right>12.75</td></tr>
215,nohar,0,IN,1528905423,22,29.18,74.77,98.5,9.55,,,,<tr><td align=right>215</td><td>nohar</td><td align=right>0</td><td>IN</td><td align=right>1528905423</td><td align=right>22</td><td align=right>29.18</td><td align=right>74.77</td><td align=right>98.5</td><td align=right>9.55</td></tr>
216,sainte-suzanne,76,CH,1528903800,48,47.51,6.77,66.2,10.29,,,,<tr><td align=right>216</td><td>sainte-suzanne</td><td align=right>76</td><td>CH</td><td align=right>1528903800</td><td align=right>48</td><td align=right>47.51</td><td align=right>6.77</td><td align=right>66.2</td><td align=right>10.29</td></tr>
217,crotone,0,IT,1528901400,42,39.09,17.12,82.4,23.04,,,,<tr><td align=right>217</td><td>crotone</td><td align=right>0</td><td>IT</td><td align=right>1528901400</td><td align=right>42</td><td align=right>39.09</td><td align=right>17.12</td><td align=right>82.4</td><td align=right>23.04</td></tr>
218,gambela,92,ET,1528905424,94,8.25,34.59,68.62,2.95,,,,<tr><td align=right>218</td><td>gambela</td><td align=right>92</td><td>ET</td><td align=right>1528905424</td><td align=right>94</td><td align=right>8.25</td><td align=right>34.59</td><td align=right>68.62</td><td align=right>2.95</td></tr>
219,kavaratti,80,IN,1528905424,100,10.57,72.64,81.67,22.64,,,,<tr><td align=right>219</td><td>kavaratti</td><td align=right>80</td><td>IN</td><td align=right>1528905424</td><td align=right>100</td><td align=right>10.57</td><td align=right>72.64</td><td align=right>81.67</td><td align=right>22.64</td></tr>
220,ust-ilimsk,12,RU,1528905425,87,57.96,102.73,60.61,1.95,,,,<tr><td align=right>220</td><td>ust-ilimsk</td><td align=right>12</td><td>RU</td><td align=right>1528905425</td><td align=right>87</td><td align=right>57.96</td><td align=right>102.73</td><td align=right>60.61</td><td align=right>1.95</td></tr>
221,leo,0,BF,1528905429,66,11.1,-2.1,94.72,4.63,,,,<tr><td align=right>221</td><td>leo</td><td align=right>0</td><td>BF</td><td align=right>1528905429</td><td align=right>66</td><td align=right>11.1</td><td align=right>-2.1</td><td align=right>94.72</td><td align=right>4.63</td></tr>
222,totolapan,75,MX,1528902840,77,18.99,-98.92,59,5.82,,,,<tr><td align=right>222</td><td>totolapan</td><td align=right>75</td><td>MX</td><td align=right>1528902840</td><td align=right>77</td><td align=right>18.99</td><td align=right>-98.92</td><td align=right>59</td><td align=right>5.82</td></tr>
223,funtua,44,NG,1528905429,50,11.52,7.31,90.67,2.17,,,,<tr><td align=right>223</td><td>funtua</td><td align=right>44</td><td>NG</td><td align=right>1528905429</td><td align=right>50</td><td align=right>11.52</td><td align=right>7.31</td><td align=right>90.67</td><td align=right>2.17</td></tr>
224,salalah,75,OM,1528901400,89,17.01,54.1,84.2,10.29,,,,<tr><td align=right>224</td><td>salalah</td><td align=right>75</td><td>OM</td><td align=right>1528901400</td><td align=right>89</td><td align=right>17.01</td><td align=right>54.1</td><td align=right>84.2</td><td align=right>10.29</td></tr>
225,burnie,92,AU,1528905430,100,-41.05,145.91,51.88,21.07,,,,<tr><td align=right>225</td><td>burnie</td><td align=right>92</td><td>AU</td><td align=right>1528905430</td><td align=right>100</td><td align=right>-41.05</td><td align=right>145.91</td><td align=right>51.88</td><td align=right>21.07</td></tr>
226,boulder city,1,US,1528902900,11,35.98,-114.83,89.6,3.51,,,,<tr><td align=right>226</td><td>boulder city</td><td align=right>1</td><td>US</td><td align=right>1528902900</td><td align=right>11</td><td align=right>35.98</td><td align=right>-114.83</td><td align=right>89.6</td><td align=right>3.51</td></tr>
227,massakory,0,TD,1528905431,46,13,15.73,100.21,6.98,,,,<tr><td align=right>227</td><td>massakory</td><td align=right>0</td><td>TD</td><td align=right>1528905431</td><td align=right>46</td><td align=right>13</td><td align=right>15.73</td><td align=right>100.21</td><td align=right>6.98</td></tr>
228,arlit,0,NE,1528905432,14,18.74,7.39,110.92,4.74,,,,<tr><td align=right>228</td><td>arlit</td><td align=right>0</td><td>NE</td><td align=right>1528905432</td><td align=right>14</td><td align=right>18.74</td><td align=right>7.39</td><td align=right>110.92</td><td align=right>4.74</td></tr>
229,zhigansk,0,RU,1528905432,56,66.77,123.37,56.83,4.97,,,,<tr><td align=right>229</td><td>zhigansk</td><td align=right>0</td><td>RU</td><td align=right>1528905432</td><td align=right>56</td><td align=right>66.77</td><td align=right>123.37</td><td align=right>56.83</td><td align=right>4.97</td></tr>
230,florianopolis,40,BR,1528902000,64,-27.6,-48.55,69.8,3.36,,,,<tr><td align=right>230</td><td>florianopolis</td><td align=right>40</td><td>BR</td><td align=right>1528902000</td><td align=right>64</td><td align=right>-27.6</td><td align=right>-48.55</td><td align=right>69.8</td><td align=right>3.36</td></tr>
231,lavrentiya,0,RU,1528905432,76,65.58,-170.99,35.95,8.43,,,,<tr><td align=right>231</td><td>lavrentiya</td><td align=right>0</td><td>RU</td><td align=right>1528905432</td><td align=right>76</td><td align=right>65.58</td><td align=right>-170.99</td><td align=right>35.95</td><td align=right>8.43</td></tr>
232,bluefield,90,US,1528902900,78,37.27,-81.22,78.8,11.41,,,,<tr><td align=right>232</td><td>bluefield</td><td align=right>90</td><td>US</td><td align=right>1528902900</td><td align=right>78</td><td align=right>37.27</td><td align=right>-81.22</td><td align=right>78.8</td><td align=right>11.41</td></tr>
233,te anau,8,NZ,1528905433,80,-45.41,167.72,27.22,2.84,,,,<tr><td align=right>233</td><td>te anau</td><td align=right>8</td><td>NZ</td><td align=right>1528905433</td><td align=right>80</td><td align=right>-45.41</td><td align=right>167.72</td><td align=right>27.22</td><td align=right>2.84</td></tr>
234,marawi,44,PH,1528905433,99,8,124.29,66.73,2.28,,,,<tr><td align=right>234</td><td>marawi</td><td align=right>44</td><td>PH</td><td align=right>1528905433</td><td align=right>99</td><td align=right>8</td><td align=right>124.29</td><td align=right>66.73</td><td align=right>2.28</td></tr>
235,amapa,75,HN,1528905600,83,15.09,-87.97,84.2,4.7,,,,<tr><td align=right>235</td><td>amapa</td><td align=right>75</td><td>HN</td><td align=right>1528905600</td><td align=right>83</td><td align=right>15.09</td><td align=right>-87.97</td><td align=right>84.2</td><td align=right>4.7</td></tr>
236,palmer,75,AU,1528902000,82,-34.85,139.16,55.4,17.22,,,,<tr><td align=right>236</td><td>palmer</td><td align=right>75</td><td>AU</td><td align=right>1528902000</td><td align=right>82</td><td align=right>-34.85</td><td align=right>139.16</td><td align=right>55.4</td><td align=right>17.22</td></tr>
237,cidreira,0,BR,1528905434,81,-30.17,-50.22,51.97,26.33,,,,<tr><td align=right>237</td><td>cidreira</td><td align=right>0</td><td>BR</td><td align=right>1528905434</td><td align=right>81</td><td align=right>-30.17</td><td align=right>-50.22</td><td align=right>51.97</td><td align=right>26.33</td></tr>
238,saint-pierre,90,FR,1528903800,67,48.95,4.24,66.2,12.75,,,,<tr><td align=right>238</td><td>saint-pierre</td><td align=right>90</td><td>FR</td><td align=right>1528903800</td><td align=right>67</td><td align=right>48.95</td><td align=right>4.24</td><td align=right>66.2</td><td align=right>12.75</td></tr>
239,aykhal,32,RU,1528905439,57,65.95,111.51,62.23,4.74,,,,<tr><td align=right>239</td><td>aykhal</td><td align=right>32</td><td>RU</td><td align=right>1528905439</td><td align=right>57</td><td align=right>65.95</td><td align=right>111.51</td><td align=right>62.23</td><td align=right>4.74</td></tr>
240,ondangwa,0,NA,1528902000,13,-17.91,15.98,84.2,2.24,,,,<tr><td align=right>240</td><td>ondangwa</td><td align=right>0</td><td>NA</td><td align=right>1528902000</td><td align=right>13</td><td align=right>-17.91</td><td align=right>15.98</td><td align=right>84.2</td><td align=right>2.24</td></tr>
241,pitimbu,40,BR,1528902000,54,-7.47,-34.81,84.2,17.22,,,,<tr><td align=right>241</td><td>pitimbu</td><td align=right>40</td><td>BR</td><td align=right>1528902000</td><td align=right>54</td><td align=right>-7.47</td><td align=right>-34.81</td><td align=right>84.2</td><td align=right>17.22</td></tr>
242,grandview,1,US,1528905300,65,38.89,-94.53,80.6,10.29,,,,<tr><td align=right>242</td><td>grandview</td><td align=right>1</td><td>US</td><td align=right>1528905300</td><td align=right>65</td><td align=right>38.89</td><td align=right>-94.53</td><td align=right>80.6</td><td align=right>10.29</td></tr>
243,williston,1,US,1528902900,36,48.15,-103.62,71.6,8.05,,,,<tr><td align=right>243</td><td>williston</td><td align=right>1</td><td>US</td><td align=right>1528902900</td><td align=right>36</td><td align=right>48.15</td><td align=right>-103.62</td><td align=right>71.6</td><td align=right>8.05</td></tr>
244,maniitsoq,68,GL,1528905442,97,65.42,-52.9,36.31,5.53,,,,<tr><td align=right>244</td><td>maniitsoq</td><td align=right>68</td><td>GL</td><td align=right>1528905442</td><td align=right>97</td><td align=right>65.42</td><td align=right>-52.9</td><td align=right>36.31</td><td align=right>5.53</td></tr>
245,krasnyy yar,92,RU,1528905443,86,50.7,44.73,64.03,8.21,,,,<tr><td align=right>245</td><td>krasnyy yar</td><td align=right>92</td><td>RU</td><td align=right>1528905443</td><td align=right>86</td><td align=right>50.7</td><td align=right>44.73</td><td align=right>64.03</td><td align=right>8.21</td></tr>
246,nouadhibou,20,MR,1528902000,47,20.93,-17.03,80.6,14.99,,,,<tr><td align=right>246</td><td>nouadhibou</td><td align=right>20</td><td>MR</td><td align=right>1528902000</td><td align=right>47</td><td align=right>20.93</td><td align=right>-17.03</td><td align=right>80.6</td><td align=right>14.99</td></tr>
247,buritama,68,BR,1528905444,95,-21.07,-50.14,75.1,6.31,,,,<tr><td align=right>247</td><td>buritama</td><td align=right>68</td><td>BR</td><td align=right>1528905444</td><td align=right>95</td><td align=right>-21.07</td><td align=right>-50.14</td><td align=right>75.1</td><td align=right>6.31</td></tr>
248,longyearbyen,90,NO,1528901400,86,78.22,15.63,33.8,18.34,,,,<tr><td align=right>248</td><td>longyearbyen</td><td align=right>90</td><td>NO</td><td align=right>1528901400</td><td align=right>86</td><td align=right>78.22</td><td align=right>15.63</td><td align=right>33.8</td><td align=right>18.34</td></tr>
249,lasa,20,CY,1528903800,74,34.92,32.53,80.6,6.93,,,,<tr><td align=right>249</td><td>lasa</td><td align=right>20</td><td>CY</td><td align=right>1528903800</td><td align=right>74</td><td align=right>34.92</td><td align=right>32.53</td><td align=right>80.6</td><td align=right>6.93</td></tr>
250,college,1,US,1528901880,75,64.86,-147.8,42.8,3.36,,,,<tr><td align=right>250</td><td>college</td><td align=right>1</td><td>US</td><td align=right>1528901880</td><td align=right>75</td><td align=right>64.86</td><td align=right>-147.8</td><td align=right>42.8</td><td align=right>3.36</td></tr>
251,ust-tsilma,12,RU,1528905445,84,65.44,52.15,54.4,3.62,,,,<tr><td align=right>251</td><td>ust-tsilma</td><td align=right>12</td><td>RU</td><td align=right>1528905445</td><td align=right>84</td><td align=right>65.44</td><td align=right>52.15</td><td align=right>54.4</td><td align=right>3.62</td></tr>
252,saint-augustin,64,FR,1528903800,82,44.83,-0.61,69.8,12.75,,,,<tr><td align=right>252</td><td>saint-augustin</td><td align=right>64</td><td>FR</td><td align=right>1528903800</td><td align=right>82</td><td align=right>44.83</td><td align=right>-0.61</td><td align=right>69.8</td><td align=right>12.75</td></tr>
253,berlevag,75,NO,1528901400,70,70.86,29.09,42.8,13.87,,,,<tr><td align=right>253</td><td>berlevag</td><td align=right>75</td><td>NO</td><td align=right>1528901400</td><td align=right>70</td><td align=right>70.86</td><td align=right>29.09</td><td align=right>42.8</td><td align=right>13.87</td></tr>
254,havoysund,75,NO,1528903200,87,71,24.66,42.8,13.87,,,,<tr><td align=right>254</td><td>havoysund</td><td align=right>75</td><td>NO</td><td align=right>1528903200</td><td align=right>87</td><td align=right>71</td><td align=right>24.66</td><td align=right>42.8</td><td align=right>13.87</td></tr>
255,kamina,0,CD,1528905450,23,-8.74,25,85,7.99,,,,<tr><td align=right>255</td><td>kamina</td><td align=right>0</td><td>CD</td><td align=right>1528905450</td><td align=right>23</td><td align=right>-8.74</td><td align=right>25</td><td align=right>85</td><td align=right>7.99</td></tr>
256,yaan,48,NG,1528905450,100,7.38,8.57,85.9,7.09,,,,<tr><td align=right>256</td><td>yaan</td><td align=right>48</td><td>NG</td><td align=right>1528905450</td><td align=right>100</td><td align=right>7.38</td><td align=right>8.57</td><td align=right>85.9</td><td align=right>7.09</td></tr>
257,makakilo city,1,US,1528901820,83,21.35,-158.09,77,4.7,,,,<tr><td align=right>257</td><td>makakilo city</td><td align=right>1</td><td>US</td><td align=right>1528901820</td><td align=right>83</td><td align=right>21.35</td><td align=right>-158.09</td><td align=right>77</td><td align=right>4.7</td></tr>
258,along,100,IN,1528905450,98,28.17,94.8,68.89,1.5,,,,<tr><td align=right>258</td><td>along</td><td align=right>100</td><td>IN</td><td align=right>1528905450</td><td align=right>98</td><td align=right>28.17</td><td align=right>94.8</td><td align=right>68.89</td><td align=right>1.5</td></tr>
259,vanimo,88,PG,1528905451,100,-2.67,141.3,83.65,4.29,,,,<tr><td align=right>259</td><td>vanimo</td><td align=right>88</td><td>PG</td><td align=right>1528905451</td><td align=right>100</td><td align=right>-2.67</td><td align=right>141.3</td><td align=right>83.65</td><td align=right>4.29</td></tr>
260,hovd,75,NO,1528903200,48,63.83,10.7,62.6,4.7,,,,<tr><td align=right>260</td><td>hovd</td><td align=right>75</td><td>NO</td><td align=right>1528903200</td><td align=right>48</td><td align=right>63.83</td><td align=right>10.7</td><td align=right>62.6</td><td align=right>4.7</td></tr>
261,la maddalena,40,IT,1528903200,57,39.15,9.02,75.2,17.22,,,,<tr><td align=right>261</td><td>la maddalena</td><td align=right>40</td><td>IT</td><td align=right>1528903200</td><td align=right>57</td><td align=right>39.15</td><td align=right>9.02</td><td align=right>75.2</td><td align=right>17.22</td></tr>
262,grand gaube,75,MU,1528902000,69,-20.01,57.66,75.2,14.99,,,,<tr><td align=right>262</td><td>grand gaube</td><td align=right>75</td><td>MU</td><td align=right>1528902000</td><td align=right>69</td><td align=right>-20.01</td><td align=right>57.66</td><td align=right>75.2</td><td align=right>14.99</td></tr>
263,novoagansk,20,RU,1528905453,37,61.94,76.66,67.81,8.43,,,,<tr><td align=right>263</td><td>novoagansk</td><td align=right>20</td><td>RU</td><td align=right>1528905453</td><td align=right>37</td><td align=right>61.94</td><td align=right>76.66</td><td align=right>67.81</td><td align=right>8.43</td></tr>
264,kearney,90,US,1528902900,64,40.7,-99.08,71.6,14.99,,,,<tr><td align=right>264</td><td>kearney</td><td align=right>90</td><td>US</td><td align=right>1528902900</td><td align=right>64</td><td align=right>40.7</td><td align=right>-99.08</td><td align=right>71.6</td><td align=right>14.99</td></tr>
265,geraldton,75,CA,1528902000,63,49.72,-86.95,62.6,8.05,,,,<tr><td align=right>265</td><td>geraldton</td><td align=right>75</td><td>CA</td><td align=right>1528902000</td><td align=right>63</td><td align=right>49.72</td><td align=right>-86.95</td><td align=right>62.6</td><td align=right>8.05</td></tr>
266,castro,0,CL,1528905454,99,-42.48,-73.76,39.73,2.73,,,,<tr><td align=right>266</td><td>castro</td><td align=right>0</td><td>CL</td><td align=right>1528905454</td><td align=right>99</td><td align=right>-42.48</td><td align=right>-73.76</td><td align=right>39.73</td><td align=right>2.73</td></tr>
267,luganville,92,VU,1528905455,100,-15.51,167.18,75.19,4.85,,,,<tr><td align=right>267</td><td>luganville</td><td align=right>92</td><td>VU</td><td align=right>1528905455</td><td align=right>100</td><td align=right>-15.51</td><td align=right>167.18</td><td align=right>75.19</td><td align=right>4.85</td></tr>
268,mahebourg,75,MU,1528902000,69,-20.41,57.7,75.2,14.99,,,,<tr><td align=right>268</td><td>mahebourg</td><td align=right>75</td><td>MU</td><td align=right>1528902000</td><td align=right>69</td><td align=right>-20.41</td><td align=right>57.7</td><td align=right>75.2</td><td align=right>14.99</td></tr>
269,vostok,44,RU,1528905455,83,46.45,135.83,45.04,1.95,,,,<tr><td align=right>269</td><td>vostok</td><td align=right>44</td><td>RU</td><td align=right>1528905455</td><td align=right>83</td><td align=right>46.45</td><td align=right>135.83</td><td align=right>45.04</td><td align=right>1.95</td></tr>
270,esperance,75,TT,1528902000,88,10.24,-61.45,80.6,12.75,,,,<tr><td align=right>270</td><td>esperance</td><td align=right>75</td><td>TT</td><td align=right>1528902000</td><td align=right>88</td><td align=right>10.24</td><td align=right>-61.45</td><td align=right>80.6</td><td align=right>12.75</td></tr>
271,fare,0,PF,1528905456,100,-16.7,-151.02,79.42,13.91,,,,<tr><td align=right>271</td><td>fare</td><td align=right>0</td><td>PF</td><td align=right>1528905456</td><td align=right>100</td><td align=right>-16.7</td><td align=right>-151.02</td><td align=right>79.42</td><td align=right>13.91</td></tr>
272,toora-khem,92,RU,1528905456,83,52.47,96.11,57.82,2.84,,,,<tr><td align=right>272</td><td>toora-khem</td><td align=right>92</td><td>RU</td><td align=right>1528905456</td><td align=right>83</td><td align=right>52.47</td><td align=right>96.11</td><td align=right>57.82</td><td align=right>2.84</td></tr>
273,santa rita,36,VE,1528905458,64,10.21,-67.56,83.65,2.73,,,,<tr><td align=right>273</td><td>santa rita</td><td align=right>36</td><td>VE</td><td align=right>1528905458</td><td align=right>64</td><td align=right>10.21</td><td align=right>-67.56</td><td align=right>83.65</td><td align=right>2.73</td></tr>
274,west bay,40,GB,1528903200,77,50.71,-2.76,68,12.75,,,,<tr><td align=right>274</td><td>west bay</td><td align=right>40</td><td>GB</td><td align=right>1528903200</td><td align=right>77</td><td align=right>50.71</td><td align=right>-2.76</td><td align=right>68</td><td align=right>12.75</td></tr>
275,gamba,92,CN,1528905459,91,28.28,88.52,32.35,2.28,,,,<tr><td align=right>275</td><td>gamba</td><td align=right>92</td><td>CN</td><td align=right>1528905459</td><td align=right>91</td><td align=right>28.28</td><td align=right>88.52</td><td align=right>32.35</td><td align=right>2.28</td></tr>
276,rudnya,92,RU,1528905459,88,50.8,44.56,63.31,7.65,,,,<tr><td align=right>276</td><td>rudnya</td><td align=right>92</td><td>RU</td><td align=right>1528905459</td><td align=right>88</td><td align=right>50.8</td><td align=right>44.56</td><td align=right>63.31</td><td align=right>7.65</td></tr>
277,norman wells,90,CA,1528902000,65,65.28,-126.83,44.6,5.82,,,,<tr><td align=right>277</td><td>norman wells</td><td align=right>90</td><td>CA</td><td align=right>1528902000</td><td align=right>65</td><td align=right>65.28</td><td align=right>-126.83</td><td align=right>44.6</td><td align=right>5.82</td></tr>
278,salinas,1,US,1528904100,67,36.67,-121.66,60.8,3.62,,,,<tr><td align=right>278</td><td>salinas</td><td align=right>1</td><td>US</td><td align=right>1528904100</td><td align=right>67</td><td align=right>36.67</td><td align=right>-121.66</td><td align=right>60.8</td><td align=right>3.62</td></tr>
279,ugoofaaru,80,MV,1528905461,100,5.67,73,82.93,8.77,,,,<tr><td align=right>279</td><td>ugoofaaru</td><td align=right>80</td><td>MV</td><td align=right>1528905461</td><td align=right>100</td><td align=right>5.67</td><td align=right>73</td><td align=right>82.93</td><td align=right>8.77</td></tr>
